PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
ow38E,rn2kb1r/pp3ppp/3p4/4pb2/2P5/1NNB4/PPK2qPP/R1BQ3R w kq - 6 13,d1e2 f2e2 c3e2 e5e4,2038,76,95,715,advantage middlegame pin short,https://lichess.org/6sOzo3hh#25,Sicilian_Defense Sicilian_Defense_Prins_Variation
UrAdj,8/7r/3kp1rP/p2p1p2/P1pK1P2/2P1P2R/8/7R w - - 0 39,h3h2 g6g4 e3e4 g4f4 d4e3 f4e4,2056,78,92,1072,crushing endgame long rookEndgame,https://lichess.org/6a3ERAlw#77,
jSggv,8/8/8/7p/2P5/7k/K7/8 w - - 0 61,a2b3 h3g4 c4c5 g4f5 c5c6 f5e6 b3c2 h5h4 c6c7 e6d7 c7c8q d7c8,1976,76,93,1554,crushing endgame pawnEndgame quietMove veryLong,https://lichess.org/csCNF4hg#121,
2h2mk,8/1R6/5qk1/5p2/3rp3/3p1PP1/P2Q1PK1/8 w - - 4 50,f3f4 f6c6 d2e3 c6b7 e3d4 e4e3,2065,92,84,38,crushing discoveredAttack discoveredCheck endgame long,https://lichess.org/89Jzda8F#99,
6gnIc,r6k/1bpp1pqp/p6b/1p2PQ2/3N1P2/1P2K3/P1BN2r1/R3R3 w - - 1 29,e1h1 g7g3 d2f3 g3f2 e3d3 b7f3,2048,77,89,1457,crushing deflection long middlegame,https://lichess.org/26XpZlbp#57,
MzIKj,5r1k/pp4p1/2nRB2p/1N4b1/4R3/8/bP3PPP/2K5 w - - 5 26,f2f4 f8f4 e4f4 g5f4 c1d1 f4d6,2066,74,85,376,advantage fork long middlegame,https://lichess.org/M5CDLahU#51,
X3xwe,r2q1rk1/ppp2ppp/2n5/2b1P3/6b1/3B1NP1/PPP4P/R1BQ1R1K w - - 3 14,d3h7 g8h7 f3g5 d8g5 c1g5 g4d1,2031,80,91,1555,advantage hangingPiece long opening,https://lichess.org/oZCw0K5M#27,Vienna_Game Vienna_Game_Vienna_Gambit
FE2F0,8/8/6pk/4Qp1p/3q1P1P/8/6PK/8 b - - 1 41,d4e5 f4e5 f5f4 h2g1 h6g7 g1f2,2032,88,38,41,crushing defensiveMove endgame long,https://lichess.org/3KPiVl34/black#82,
wlQSu,5Q2/8/pq3K2/8/2k5/5P2/8/8 w - - 6 75,f6e5 b6e3 e5f6 e3f3 f6g7 f3f8,2025,75,97,624,crushing endgame interference long queenEndgame,https://lichess.org/jUHAp1EZ#149,
Pq5UT,3r2k1/pp3pp1/8/2n3qp/1Q6/4PB2/PP3PPP/5RK1 w - - 0 24,f1c1 c5d3 h2h4 g5f6,1914,75,89,1385,advantage endgame fork short,https://lichess.org/3fNAGofL#47,
g0PnY,4r3/6k1/8/4p2P/1P4P1/4R2K/p7/8 w - - 0 42,e3e1 e5e4 e1a1 e4e3 a1a2 e3e2,1981,77,90,1206,advancedPawn crushing endgame long quietMove rookEndgame,https://lichess.org/L5mqOocs#83,
WmR9O,r1b1r1k1/1p5p/p2p2p1/2pP1P1n/P2b1P1q/2NB1Q1P/1P4PK/R1B2R2 b - - 0 18,c8f5 d3f5 g6f5 g2g3 h4e7 f3h5 d4c3 b2c3 e7e2 h5e2,2012,77,83,223,advantage master middlegame veryLong,https://lichess.org/y3Sz4fPp/black#36,Benoni_Defense Benoni_Defense_Hromadka_System
DPQHD,7R/pp4r1/2pk1q2/3p3R/2n2P2/2N2BP1/PPP3K1/8 b - - 12 39,f6d4 h5d5 c6d5 c3b5 d6c5 b5d4,2075,75,93,3668,advantage fork long middlegame sacrifice,https://lichess.org/tHwh9YMX/black#78,
y9WfO,rnbq1rk1/pp3pp1/4pn1p/8/2QN1B2/3BP3/PP3PPP/R3K2R w KQ - 3 13,h2h3 e6e5 f4e5 d8a5 b2b4 a5e5,1993,76,91,3643,advantage fork long middlegame,https://lichess.org/9trENTyc#25,Horwitz_Defense Horwitz_Defense_Other_variations
CqruQ,8/p2p4/1p2p1p1/4P3/P2P2kp/4K3/8/5B2 b - - 1 48,g4g3 f1b5 h4h3 b5d7 h3h2 d7c6,1965,78,94,13217,bishopEndgame crushing defensiveMove endgame long,https://lichess.org/B7K39FRT/black#96,
jCT7C,1r2r1k1/5p1p/6p1/3qb3/Q1bB4/2P5/5PPP/2R1R1K1 b - - 5 24,e5d4 e1e8 g8g7 e8b8 d4f2 g1h1,2072,75,95,152,advantage long middlegame,https://lichess.org/3dERH9SV/black#48,
qRwux,3rr2k/p4pp1/1p6/nP2p1b1/2P1B3/q3P2P/5QPN/2R2RK1 w - - 0 27,f2f7 a3e3 g1h1 e3e4 f7h5 g5h6,2069,80,89,185,advantage fork long middlegame,https://lichess.org/wRtymEag#53,
UdYUP,5rk1/5pp1/4p1qp/pp5R/2pP2P1/P1Pn4/1P4Q1/1K3R2 w - - 2 27,h5b5 d3e1 b1a2 e1g2,1936,77,93,151,crushing discoveredAttack discoveredCheck endgame short,https://lichess.org/5ncOrDxi#53,
qBWiR,8/1p6/1p3k2/2p2pp1/P1P5/1P2K1PP/8/8 w - - 3 44,g3g4 f5g4 h3g4 f6e5 b3b4 c5b4,1937,74,88,169,crushing endgame long pawnEndgame zugzwang,https://lichess.org/lKjbDkCt#87,
Q724K,4rr1k/p5pp/3b4/8/6Q1/7P/PPq2PP1/R1B2RK1 w - - 0 19,b2b3 c2f2 f1f2 e8e1 f2f1 e1f1,2049,78,93,6153,long mate mateIn3 middlegame pillsburysMate sacrifice,https://lichess.org/LYfTDP2S#37,Caro-Kann_Defense Caro-Kann_Defense_Tartakower_Variation
p9n22,5rk1/5pp1/p3p2p/2bp3P/6Q1/5RP1/3B1PK1/q7 b - - 11 38,g8h7 d2c3 a1c3 f3c3,1973,74,95,6415,crushing endgame short,https://lichess.org/aavLQsHG/black#76,
i9SqI,3r2bk/p5pp/1p1n4/4Q3/4B2P/2P1P3/P2r2P1/6RK w - - 1 36,h4h5 d8e8 e5e8 d6e8,1935,77,92,577,advantage master middlegame short,https://lichess.org/nGUWbkwm#71,
JGFEU,r1b1k2r/pp1p1ppp/1qn1p3/8/3Pn3/5N2/PPQ1BPPP/RN3RK1 b kq - 1 11,c6d4 c2e4 d4f3 e4f3,1913,75,92,2973,advantage hangingPiece opening short,https://lichess.org/kSJfZ7qD/black#22,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit
QNkn5,2r1Nrk1/1p1b1pp1/pq2p3/3p2R1/P7/2Q5/1P3PPP/2R3K1 b - - 0 23,c8c3 e8f6 g8h8 g5h5,1913,82,90,223867,kingsideAttack mate mateIn2 middlegame pin short,https://lichess.org/qBYITkcZ/black#46,
glOGl,1r2k2r/3p4/pp2p3/2p2p2/P1Pq2p1/2NPR1P1/1P1B2K1/3B1R2 b k - 1 27,e8e7 c3d5 e7d6 d2c3 e6d5 c3d4,2067,80,78,48,advantage clearance long middlegame pin trappedPiece,https://lichess.org/ojAAIKYT/black#54,
f2YAB,1brk3r/1p3Qp1/p1p1p1p1/4P2p/3P2Pq/2P4P/PP1B4/R4RK1 w - - 2 22,f7g6 h4g3 g1h1 g3h3 h1g1 h3g3,1988,74,93,666,crushing exposedKing kingsideAttack long middlegame,https://lichess.org/M4JPsPib#43,
wWEMd,4rrk1/ppq2ppp/2pb1p2/3n3P/3P4/3QBP2/PPP1N1P1/2KR3R w - - 1 16,h5h6 e8e3 h6g7 e3d3,2055,77,85,221,advantage middlegame short,https://lichess.org/iMcToohI#31,Caro-Kann_Defense Caro-Kann_Defense_Main_Line
qSnSd,6rk/1R4p1/p1p4p/5P2/3P1QK1/P5P1/8/3q4 w - - 6 46,g4h4 g7g5 f5g6 d1h1 h4g4 g8g6 g4f5 h1h5,2087,80,90,1010,crushing endgame fork intermezzo veryLong,https://lichess.org/zzcH4jWR#91,
axqnP,r3r1kb/4pp1p/p2p2p1/1pp1n3/4P1n1/2PPBN1q/PP1QBP1N/R4R1K w - - 4 21,e3f4 e5f3 e2f3 g4h2 f3g2 h2f1 g2h3 f1d2,1925,79,93,3449,advantage discoveredAttack discoveredCheck exposedKing fork middlegame veryLong,https://lichess.org/0ZW8TjIq#41,
RwELn,8/8/3k1p2/3p2p1/3P2Pp/7P/4KN2/4n3 b - - 5 41,e1g2 f2d3 d6c6 e2f3 c6b5 f3g2,2049,76,91,557,crushing endgame knightEndgame long quietMove,https://lichess.org/n93wP6zA/black#82,
I9qw6,2q3n1/5pk1/p2Q1RP1/1p2P3/1P3P2/P5KP/4r3/8 b - - 0 53,c8c3 g3h4 c3e1 h4h5 e2e5 f4e5,1945,95,79,28,crushing defensiveMove endgame long,https://lichess.org/4IMLMwbp/black#106,
A0Nmr,8/7p/4k3/6PP/p1N1pK2/P1n5/8/8 b - - 1 38,e6d5 g5g6 h7g6 h5h6 d5c4 h6h7,2064,79,94,4719,advancedPawn crushing endgame knightEndgame long sacrifice,https://lichess.org/fkS65vHY/black#76,
hNbS1,1k1r1r2/pbp5/1p2Rn1p/5Bp1/3B1q2/2P2P2/P1Q3PP/R5K1 w - - 5 26,e6f6 f8f6 d4f6 d8d2 c2d2 f4d2,2069,75,87,663,crushing long middlegame,https://lichess.org/t6ol1W17#51,
cnpXZ,2q1r1k1/Qb3ppp/p3pb2/2B1n3/2P5/2N4P/PPR3P1/5RK1 w - - 3 24,b2b3 e5c6 a7b6 f6d8 b6b7 c8b7,2049,77,91,2090,crushing long master middlegame trappedPiece,https://lichess.org/v7TP4vYN#47,
5gPO3,5r2/2p3kp/3p2pn/pB1Pp1R1/1p2Pq2/1P6/P1P2r2/1K1R2Q1 b - - 0 28,h6f7 g5f5 f2d2 f5f4 d2d1 g1d1,1933,77,88,197,advantage long middlegame pin,https://lichess.org/GtQQ1NC3/black#56,
rqxjq,r7/p2q1p2/kp6/2p2P2/4Q1Pb/P2P1P2/1P5P/R1BK2Nb w - - 1 26,c1f4 a8e8 e4c4 b6b5 c4c3 e8e1 c3e1 h4e1,1963,77,92,459,advantage defensiveMove exposedKing fork middlegame veryLong,https://lichess.org/BRQOhHs9#51,
HXjlN,6r1/5p2/2k1pP2/3pP3/2n5/p1QRr3/1qP1KP2/R7 w - - 0 42,f2e3 g8g2 e2f3 g2c2 c3b2 a3b2,1935,81,84,64,advancedPawn crushing endgame long,https://lichess.org/qOUiIuhd#83,
0eoa1,3r3k/ppb3p1/2p1P2p/7Q/2B2q2/1P6/P4P1P/5RK1 b - - 2 27,d8d6 e6e7 d6g6 g1h1 f4e4 f2f3 e4e7 h5g6,1988,76,92,2313,advancedPawn crushing defensiveMove endgame veryLong,https://lichess.org/t86ypZ7N/black#54,
kd8e4,6k1/5p2/7p/2n1Q1p1/2B4P/2BP2K1/3P1PP1/1r5q b - - 4 30,g5h4 g3f3 h1d1 f3f4 c5d3 c4d3,1971,75,85,1239,crushing defensiveMove endgame long,https://lichess.org/Yl5syohe/black#60,
KhVdx,4rr1k/5pp1/1p3n2/pB5n/3Np2P/3PKR2/PPP5/7R w - - 0 30,d3e4 e8e4 e3d3 h5f4 f3f4 e4f4,1900,75,87,664,crushing long middlegame,https://lichess.org/grSvJnzK#59,
jYYkZ,rn2r2k/4q2p/1p1p2Q1/p1pP4/8/2N2N2/PPP2n2/2KR3R b - - 1 19,f2d1 f3g5 a8a7 h1h7,2097,74,84,137,advantage kingsideAttack middlegame pin short,https://lichess.org/uV7O51mx/black#38,Indian_Defense Indian_Defense_Other_variations
0mVBm,r3k2r/pN2bpp1/3p4/5q2/2P1nPnp/2Q1B3/PP2B1PP/3R1R1K w kq - 1 22,c3d3 e4g3 h1g1 f5d3,2064,81,91,1879,advantage discoveredAttack middlegame short,https://lichess.org/bnMZJ5La#43,
2hpvl,r1b3r1/2p2qbk/p1p3np/2N1p3/2P2P2/1P6/PBQRNP1P/3R2K1 b - - 0 21,e5f4 d2d7 c8d7 d1d7 f7d7 c5d7,1966,75,85,98,advantage long middlegame sacrifice,https://lichess.org/V5xmYe47/black#42,
gOFAV,8/p7/1p4P1/5N1p/P6k/3K4/1b6/8 b - - 0 41,h4g4 f5d4 g4g5 g6g7,1930,76,98,106,advancedPawn crushing endgame quietMove short,https://lichess.org/4WcuBFdR/black#82,
Z9EZj,2r5/1p3P2/p3P1kp/8/2PK3P/6r1/8/5R2 b - - 4 37,g3g4 d4e5 g4c4 f7f8q c8f8 f1f8,2083,163,60,14,advancedPawn crushing defensiveMove endgame long promotion rookEndgame,https://lichess.org/dbGJVzad/black#74,
MepNP,3k4/8/1P4p1/2K1P2p/3n4/7P/7P/8 b - - 0 44,d4e6 c5d6 e6d4 b6b7 d4f5 d6c6,2023,75,95,1558,advancedPawn crushing defensiveMove endgame knightEndgame long,https://lichess.org/cQ1BzVcs/black#88,
wvry0,8/pp1q1kp1/2p2r1p/4N3/5Q1P/P7/1P6/6K1 b - - 1 38,f7e6 f4g4 e6e5 g4d7,1925,74,88,84,advantage deflection endgame short skewer,https://lichess.org/XBLtLrOz/black#76,
JSjwL,8/8/4R3/2r5/1K1bkp2/3r3R/1P6/8 b - - 3 58,e4d5 h3d3 d5e6 d3d4,1902,294,56,4,endgame equality pin short,https://lichess.org/YB6zY32w/black#116,
90tNY,8/5k2/6p1/5pK1/5P2/5P2/8/8 w - - 4 56,g5h6 f7f6 h6h7 g6g5 f4g5 f6g5 h7g7 f5f4,1901,75,80,548,crushing defensiveMove endgame pawnEndgame veryLong zugzwang,https://lichess.org/I2vGrEAk#111,
UCvWA,1r3k2/5pb1/b3p1q1/3pPP2/1P1P4/4Q2B/2rB1R1K/8 b - - 0 37,g7h6 e3h6 g6h6 d2h6 f8e8 f2c2,1947,90,75,22,advantage long middlegame,https://lichess.org/TJ9v6DfS/black#74,
WPTCx,6k1/5p1p/4p1p1/pQ2N3/P2P4/2q3nP/6P1/3K4 b - - 3 34,g3e4 b5e8 g8g7 e8f7 g7h6 f7f4,2056,76,93,1573,advantage endgame long,https://lichess.org/yfs82zEa/black#68,
MHGSj,R7/4pk1p/1P3pp1/2P5/8/pr2p1P1/7P/4K3 b - - 1 36,f7e6 c5c6 b3b6 c6c7,1977,76,91,1628,advancedPawn advantage endgame master masterVsMaster rookEndgame short,https://lichess.org/3WZOQ6N8/black#72,
D5ZDI,1Q6/8/6pk/8/8/6P1/1p3PK1/3q4 b - - 14 57,b2b1q b8h8 h6g5 f2f4 g5f5 h8e5 f5g4 e5g5,1908,75,96,3082,endgame master masterVsMaster mate mateIn4 queenEndgame veryLong,https://lichess.org/yvGdkLef/black#114,
w7xxK,r1bq1rk1/1ppnppbp/p4np1/3pN3/3P1B2/3BPN2/PPP2PPP/R2QK2R b KQ - 7 8,f8e8 e5f7 g8f7 f3g5 f7g8 g5e6 d7e5 e6d8,1959,75,80,136,attraction crushing kingsideAttack opening sacrifice trappedPiece veryLong,https://lichess.org/GVBVkn8s/black#16,Queens_Pawn_Game Queens_Pawn_Game_London_System
krL9q,r4rk1/pb3pp1/1p5p/2bn4/3N4/4Q3/PP4PP/2R2RK1 w - - 0 19,e3d3 d5b4 d3d1 a8d8 c1c5 b6c5,1998,76,92,1213,crushing long middlegame,https://lichess.org/XjnkxDj0#37,Slav_Defense Slav_Defense_Slav_Gambit
pSq4e,8/3r1k2/8/4Pb2/3R1pp1/2K3P1/2B2P2/8 b - - 2 44,d7d4 c2b3 f7e7 c3d4 f4g3 f2g3,2051,74,95,2662,advantage endgame intermezzo long,https://lichess.org/Q6ezDcOY/black#88,
zC0eK,r1bq1rk1/1pp2ppp/2n2n2/p2p4/1b1PpN2/1BN1P3/PPPB1PPP/R2QK2R w KQ - 2 9,f4d5 f6d5 c3d5 b4d2 d1d2 a5a4,2002,76,91,1993,advantage long opening,https://lichess.org/JmIlzyhF#17,Vant_Kruijs_Opening Vant_Kruijs_Opening_Other_variations
Rk23B,2r4r/pp3pk1/2n1b1p1/3p3q/3P1B2/P2B1PR1/3Q3P/6RK w - - 6 30,d3g6 f7g6 g3g6 h5g6 g1g6 g7g6,1989,75,88,649,advantage long middlegame,https://lichess.org/DnhENkFl#59,
G1Xyi,6r1/p2P2BB/2P1k2p/8/7p/8/P4K2/6r1 w - - 0 45,f2g1 g8g7 g1h2 e6e7 h7f5 e7d8,1928,74,97,3642,advantage endgame fork hangingPiece long master,https://lichess.org/YGaZ7ITF#89,
ew6x1,6kr/4pp1p/b5qQ/1N1p4/4nR2/8/1PP3PP/5BK1 w - - 2 28,h6h3 g6b6 g1h1 e4f2 f4f2 b6f2,2076,83,91,2108,crushing fork long middlegame,https://lichess.org/7by1boZW#55,
nXmWF,Q6r/4bkpp/pR1nq3/2p1n3/8/N1P5/P2P1PPP/2B1K2R w K - 1 20,b6d6 e5d3 e1d1 d3f2,2096,77,90,179,crushing deflection discoveredCheck doubleCheck master middlegame short,https://lichess.org/q5Vz0jkZ#39,
gYYT6,5bkr/ppN4p/4b3/7Q/3nN1n1/2P3BP/Pq1KPPP1/3R1B1R w - - 3 23,d2d3 b2c2 d3d4 c2d1 e4d2 d1d2,2021,77,92,365,crushing fork long middlegame,https://lichess.org/NGnuuzw0#45,
jd0of,rk2r3/1p2n3/p1nP3p/6b1/3P1p2/1QPb1B1P/PP1B1qP1/R2KR3 b - - 0 27,e7d5 e1e8 b8a7 e8a8 a7a8 b3d5,1963,78,86,85,advantage hangingPiece long master middlegame queensideAttack,https://lichess.org/D2M0p0DW/black#54,
DlUMS,r5k1/p6r/4p3/1B1p1p2/3P1Npp/2P5/PPn3P1/R3R2K w - - 4 31,b5d7 h7d7 a1c1 c2e1,1934,76,91,749,crushing hangingPiece middlegame short,https://lichess.org/47xVFAZ0#61,
sOR4c,3rr1k1/1p3pp1/p1p3qp/6n1/1P6/P2RP2P/2Q1NPP1/5RK1 w - - 14 28,e2f4 g5h3 f4h3 g6d3,2044,85,67,27,advantage deflection kingsideAttack middlegame pin short,https://lichess.org/VxEqNZzX#55,
NKSSo,8/7Q/4Pp2/3p1kp1/3P4/2P4P/6PK/r3Bq2 b - - 0 32,f5f4 e1d2,1900,81,91,5639,endgame mate mateIn1 oneMove,https://lichess.org/xJsZJiSN/black#64,
yURJo,5rk1/4qpp1/p1r3bp/np1B2b1/5B2/2P2PP1/1P1QN1PK/3R3R b - - 0 29,f8d8 f4g5 h6g5 d5f7 g6f7 d2d8,2031,76,92,3367,crushing discoveredAttack kingsideAttack long middlegame,https://lichess.org/o8eLaHvo/black#58,
thtPK,r2q1rk1/ppp2ppp/5n2/2bP4/1nP3b1/1B3N2/PP1PQ1PP/RNB2RK1 w - - 1 12,g1h1 f8e8 e2d1 b4d3,2014,74,88,547,crushing opening short,https://lichess.org/G5cQENAO#23,Italian_Game Italian_Game_Two_Knights_Defense
rBU9P,rn6/1p5R/1p6/1P1p3R/1K1pk3/P4pP1/2P1r3/8 b - - 1 40,d4d3 h7e7 e4d4 c2c3,2061,75,96,14918,endgame mate mateIn2 short,https://lichess.org/PHE8R5hi/black#80,
MmXAX,4rrk1/p1p5/1p2p3/3pPq1p/3P1npP/2P1Q3/PP3RPK/7R b - - 1 30,e8e7 h1f1 e7f7 f2f4,2049,159,100,33,equality middlegame quietMove short,https://lichess.org/wp2OCCQu/black#60,
ZKu74,7k/4r1p1/7p/P7/1pQ2p2/6qP/2P3P1/R6K w - - 0 37,c4b4 f4f3 a1g1 f3g2,1988,82,84,67,advancedPawn crushing endgame short,https://lichess.org/jHXH8jkx#73,
CnuIy,3r1rk1/1q2bppp/pp2p3/2p5/2P1N3/1P1nPQP1/PB5P/3R1RK1 b - - 1 20,d3b2 d1d8 e7d8 e4f6 d8f6 f3b7,2033,77,94,10210,advantage discoveredAttack long master middlegame,https://lichess.org/wTIXDegl/black#40,
Aa3rf,8/5p2/6p1/r3PkP1/3p4/pP6/P1PK4/4R3 b - - 0 35,a5e5 e1e5 f5e5 d2d3 f7f6 g5f6,1905,77,92,660,crushing endgame long rookEndgame,https://lichess.org/3AoymH5v/black#70,
MxsG3,b5k1/4b1p1/6rp/5p2/2N4r/1P1P2BP/P1P2PP1/R4RK1 w - - 3 30,g3h4 g6g2 g1h1 g2f2 h1g1 f2g2,1986,79,91,3652,advantage deflection discoveredAttack discoveredCheck long middlegame,https://lichess.org/GicHW63e#59,
F2OoS,r7/pp2kpp1/4p1qp/2b5/1nPp4/5N1P/P4PP1/R2Q1RK1 w - - 0 18,f3d4 a8d8 d1f3 d8d4,2047,83,91,985,crushing middlegame short,https://lichess.org/VBmw6mnv#35,Scandinavian_Defense Scandinavian_Defense_Mieses-Kotroc_Variation
aEAbr,8/8/8/4p1Bp/7P/5pk1/3K4/8 w - - 4 55,d2e1 f3f2 e1e2 g3g2,2058,75,79,78,advancedPawn bishopEndgame crushing defensiveMove endgame short,https://lichess.org/R9uA9Sx5#109,
rOe5h,8/p2k4/b1p1p3/3p1r2/3q3p/P6Q/1P3PPP/R4RK1 w - - 1 24,a1d1 f5f2 h3e6 d7e6 f1e1 f2e2 d1d4 e2e1,1997,81,90,1296,crushing deflection discoveredAttack discoveredCheck endgame veryLong,https://lichess.org/d0oQx0nW#47,
UEkFk,r2q1rk1/5ppp/p1n5/1p3b2/3N4/2nP1P2/PP1QB1PP/R4RK1 w - - 0 20,d4c6 c3e2 d2e2 d8b6,2087,77,90,1101,advantage kingsideAttack middlegame short,https://lichess.org/258uGUjC#39,
CrT4P,8/2r2p2/p7/kpq5/2p5/P4BPP/1P1Q1PK1/8 b - - 2 38,c4c3 b2b4 a5a4 d2c2 a4a3 b4c5,1944,77,88,77,crushing endgame fork long master,https://lichess.org/z9bSSQws/black#76,
hdoYW,8/8/8/8/7k/6p1/1R2K1B1/r6q w - - 0 71,g2h1 a1h1 e2f3 h4h3 b2b7 h1f1,1977,75,94,841,crushing endgame long,https://lichess.org/xANXH9sk#141,
9hgBp,r3k2q/1p1bb3/2p2p2/1p2p3/N3P3/PB3Q2/1PP3PP/3R2K1 w q - 0 24,a4b6 e7c5 g1h1 c5b6 b3f7 e8e7,2007,75,87,285,advantage fork long middlegame,https://lichess.org/eYGSVvHq#47,
QxP07,3r1r1k/4q2p/pp2B3/2pPp3/2P1Pn1P/1P3R2/P5Q1/5RK1 w - - 7 39,g2g5 f8g8 e6g8 d8g8 g1f2 g8g5,1984,75,92,400,advantage long middlegame pin sacrifice,https://lichess.org/ps9SfQ1p#77,
Fs1Zt,8/8/8/1R2k1p1/6P1/5P2/1p4K1/1r6 b - - 4 42,e5f4 g2f2 b1f1 f2f1 b2b1q b5b1,2078,76,88,193,crushing endgame long rookEndgame,https://lichess.org/ZmBLy0rQ/black#84,
gk2D1,1Q2kb1r/p5np/8/4Nq2/1n3N2/4B1P1/PP5r/3K4 b k - 1 27,e8e7 e3c5 e7f6 b8d8 f8e7 d8e7,1976,101,80,49,exposedKing fork long mate mateIn3 middlegame,https://lichess.org/qxZ4Ixqe/black#54,
g7CY4,rr4k1/p1p2ppp/2Qb4/3P4/8/4B3/PP2KPq1/2R3R1 b - - 1 22,b8b2 e2d3 g2f3 c6a8,2044,87,87,29,advantage defensiveMove middlegame short,https://lichess.org/Xmf3Acau/black#44,
gZR7y,2k5/pp1q1p2/7p/3pp3/P6n/1NPP2P1/5Pr1/1R1Q1K2 b - - 0 24,g2g3 f2g3 d7h3 f1e1 h3g3 e1d2,2091,75,93,3166,advantage defensiveMove endgame hangingPiece long,https://lichess.org/TaWDXq76/black#48,
hQwVi,2r2k1r/3Q1pb1/1p2p2p/p2pNbp1/P2P4/q1P4P/5PPB/5RK1 b - - 3 23,g7e5 d7c8 f8e7 c8b7,1970,83,88,969,advantage hangingPiece middlegame short,https://lichess.org/x1lF01B0/black#46,
yP2Ba,2k1r3/2p2pb1/2pr2pp/NpB5/4Pn2/2PP1P1P/PP2KP2/R6R w - - 3 21,e2e3 d6d3 e3f4 g7e5 f4g4 h6h5 g4h4 d3f3,1921,77,91,803,crushing deflection middlegame sacrifice veryLong,https://lichess.org/sb6ReelY#41,
s0AOn,8/7p/1p6/pPb2P2/P1k4P/2B1pP2/4K3/8 w - - 1 43,c3e1 c4b3 f5f6 b3a4 f6f7 a4b5 e1c3 c5f8,2071,76,87,380,advantage bishopEndgame defensiveMove endgame veryLong,https://lichess.org/wtX1ZUkL#85,
Ywl6t,rr4k1/5pp1/P1NRp2p/3p4/2p5/B3P2P/1n3PP1/5K2 b - - 1 29,b8e8 a3b2 a8a6 c6e7 e8e7 d6a6,1968,80,86,58,advantage discoveredAttack endgame long,https://lichess.org/oiC7J88J/black#58,
8lQaO,r2r2k1/4P1b1/p1p3pp/q7/2n2P2/2N5/PP6/2KRQ2R b - - 0 24,d8e8 e1e6 g8h7 h1h6 g7h6 e6f7,1911,82,64,69,advantage exposedKing fork long middlegame sacrifice,https://lichess.org/1hMmuYVN/black#48,
US0U4,r5k1/2p1b1p1/p7/1p2pr1p/2b3Q1/2PqB2P/PP1N1PP1/R3K2R w KQ - 0 19,g4d1 d3e3 f2e3 e7h4 g2g3 h4g3,1935,75,94,2158,long mate mateIn3 middlegame sacrifice,https://lichess.org/ygZwrNSS#37,
WeVqD,6r1/1R2b2k/7p/4Np2/P2PnP2/4P3/P1r4P/2B2RK1 w - - 1 42,g1h1 e4f2 f1f2 c2c1 f2f1 c1f1,1972,75,87,472,deflection long master mate mateIn3 middlegame,https://lichess.org/5efmS8YY#83,
ZC84g,2k4r/p1q2p1p/1pPbp3/7b/2P1n1r1/1Q2BN2/PP2BPP1/2R2RK1 w - - 0 20,f3e5 g4g2 g1g2 h5e2,1928,83,67,34,crushing discoveredAttack kingsideAttack middlegame short,https://lichess.org/sNwLAQnV#39,
ijA56,1qr5/p2nQpk1/1p2p1p1/3pP2r/5PR1/2N1P2P/PP5K/2R5 b - - 7 32,c8h8 g4g6 g7g6 c1g1 g6h6 e7f7,1960,74,85,421,attraction crushing deflection long middlegame pin sacrifice,https://lichess.org/ynnaWqqe/black#64,
aQjcW,r1bqk2r/3pnppp/4p3/1N2P3/3Q2PP/8/PPP2P2/2KR3R b kq - 0 14,a8a2 b5d6 e8f8 d4f4,1904,77,85,56,crushing middlegame short,https://lichess.org/cyJayXpV/black#28,Sicilian_Defense Sicilian_Defense_Taimanov_Variation
8jLUn,1Rk4r/p1P2p2/Q3p1p1/P6p/8/4bBq1/3r4/5K1R b - - 2 35,c8c7 a6c6 c7b8 c6b7,1979,76,95,2185,mate mateIn2 middlegame sacrifice short,https://lichess.org/joue8LNd/black#70,
iuhg8,r2qr2Q/1b2kpp1/p2p1b1p/1p1P4/8/8/PPB2PPP/R1B2RK1 w - - 7 21,f1e1 e7d7 c2f5 d7c7 h8e8 d8e8 e1e8 a8e8,2064,76,80,221,advantage middlegame veryLong,https://lichess.org/LVIuoINu#41,
e0JjX,8/5k2/6p1/3P1p1p/4pP1P/7K/5P2/8 w - - 0 47,h3g3 f7e7 f2f3 e4e3 g3g2 e7d6 g2f1 d6d5,1969,76,84,62,crushing endgame pawnEndgame veryLong,https://lichess.org/LZ2qemEo#93,
vV2Nq,1r4k1/6p1/3bN3/2pP1Pp1/P1P5/2q5/1pB3Q1/1R4K1 w - - 0 39,e6g5 c3e3 g1h1 e3c1 g2g1 c1c2,1973,76,92,2737,crushing deflection exposedKing long middlegame,https://lichess.org/cgt62D3V#77,
Ajwis,Q2r1bnr/1pp1kp1p/3p1qp1/1B1P4/8/4B3/PPP2PPP/2KRR3 b - - 5 14,d8a8 e3g5 e7d8 e1e8,2048,79,88,88,discoveredAttack discoveredCheck mate mateIn2 middlegame operaMate pin short,https://lichess.org/6RqUIE9T/black#28,Three_Knights_Opening Three_Knights_Opening_Other_variations
